date,val
28-03-2020,20.097
28-03-2020,208.108
28-03-2020,3.457
28-03-2020,7.127
28-03-2020,26.611
28-03-2020,6.939
28-03-2020,18.531
28-03-2020,11.699
28-03-2020,3.647
28-03-2020,22.966
28-03-2020,56
28-03-2020,50.75
28-03-2020,18.857
28-03-2020,11.833
28-03-2020,18.512
28-03-2020,13.866
28-03-2020,24.684
28-03-2020,28.438
28-03-2020,11.162
28-03-2020,23.933
28-03-2020,31.129
28-03-2020,4.91
28-03-2020,10.724
28-03-2020,15.365
28-03-2020,4.973
28-03-2020,27.289
28-03-2020,19.307
28-03-2020,81.05
28-03-2020,22.458
28-03-2020,41.337
28-03-2020,17.657
28-03-2020,8.399
28-03-2020,16.581
28-03-2020,287
28-03-2020,41.16
28-03-2020,7.884
28-03-2020,5.568
28-03-2020,157.5
28-03-2020,4.324
28-03-2020,33.669
28-03-2020,10.875
28-03-2020,12.983
28-03-2020,5.614
28-03-2020,13.263
28-03-2020,24.471
28-03-2020,11.722
28-03-2020,67.641
28-03-2020,10.92
28-03-2020,128.172
28-03-2020,50.206
28-03-2020,10.014
28-03-2020,4.391
28-03-2020,24.589
28-03-2020,27.038
28-03-2020,25.425
28-03-2020,87.711
28-03-2020,25.025
28-03-2020,8.346
28-03-2020,6.058
28-03-2020,46.455
28-03-2020,24.836
28-03-2020,14.438
28-03-2020,13.595
28-03-2020,235.755
28-03-2020,8.724
28-03-2020,6.817
28-03-2020,275.277
28-03-2020,20
29-03-2020,25.16
29-03-2020,4.761
29-03-2020,52.395
29-03-2020,30.042
29-03-2020,427.778
29-03-2020,3.42
29-03-2020,6.541
29-03-2020,27.328
29-03-2020,7.761
29-03-2020,15.862
29-03-2020,15.901
29-03-2020,11.456
29-03-2020,3.575
29-03-2020,22.174
29-03-2020,60
29-03-2020,70
29-03-2020,14.894
29-03-2020,11.63
29-03-2020,26.775
29-03-2020,13.46
29-03-2020,26.353
29-03-2020,27.823
29-03-2020,12.614
29-03-2020,26.47
29-03-2020,40.502
29-03-2020,5.471
29-03-2020,9.852
29-03-2020,14.591
29-03-2020,5.03
29-03-2020,24.451
29-03-2020,13.189
29-03-2020,74.046
29-03-2020,17.613
29-03-2020,39.95
29-03-2020,21.92
29-03-2020,8.326
29-03-2020,16.764
29-03-2020,91
29-03-2020,44.855
29-03-2020,7.467
29-03-2020,6.279
29-03-2020,85.75
29-03-2020,4.036
29-03-2020,30.083
29-03-2020,10.4
29-03-2020,12.209
29-03-2020,4.663
29-03-2020,15.514
29-03-2020,22.848
29-03-2020,10.54
29-03-2020,73.596
29-03-2020,10.594
29-03-2020,185.544
29-03-2020,51.667
29-03-2020,10.595
29-03-2020,3.335
29-03-2020,34.581
29-03-2020,25.114
29-03-2020,27.749
29-03-2020,86.398
29-03-2020,25.919
29-03-2020,7.571
29-03-2020,6.174
29-03-2020,47.331
29-03-2020,29.907
29-03-2020,20.462
29-03-2020,15.97
29-03-2020,200.622
29-03-2020,7.96
29-03-2020,6.268
29-03-2020,299.645
29-03-2020,12.385
30-03-2020,29.671
30-03-2020,5.022
30-03-2020,44.741
30-03-2020,40.409
30-03-2020,427.778
30-03-2020,3.433
30-03-2020,6.188
30-03-2020,24.572
30-03-2020,7.586
30-03-2020,16.288
30-03-2020,17.664
30-03-2020,12.117
30-03-2020,3.473
30-03-2020,22.864
30-03-2020,82.6
30-03-2020,105
30-03-2020,17.145
30-03-2020,11.321
30-03-2020,31.336
30-03-2020,13.75
30-03-2020,28.412
30-03-2020,27.8
30-03-2020,15.812
30-03-2020,27.081
30-03-2020,49.022
30-03-2020,5.257
30-03-2020,8.704
30-03-2020,13.663
30-03-2020,5.237
30-03-2020,23.45
30-03-2020,11.099
30-03-2020,56.938
30-03-2020,24.37
30-03-2020,27.646
30-03-2020,21.534
30-03-2020,8.367
30-03-2020,15.546
30-03-2020,87.5
30-03-2020,60.016
30-03-2020,7.367
30-03-2020,5.404
30-03-2020,96.25
30-03-2020,3.808
30-03-2020,27.533
30-03-2020,9.931
30-03-2020,13.245
30-03-2020,4.732
30-03-2020,13.167
30-03-2020,21.564
30-03-2020,10.262
30-03-2020,62.15
30-03-2020,8.952
30-03-2020,162.032
30-03-2020,58.203
30-03-2020,10.827
30-03-2020,4.089
30-03-2020,28.325
30-03-2020,24.057
30-03-2020,25.439
30-03-2020,81.79
30-03-2020,29.485
30-03-2020,7.312
30-03-2020,5.686
30-03-2020,42.844
30-03-2020,28.892
30-03-2020,20.533
30-03-2020,14.621
30-03-2020,149.921
30-03-2020,7.62
30-03-2020,6.234
30-03-2020,401.049
30-03-2020,14.808
31-03-2020,26.797
31-03-2020,4.668
31-03-2020,41.602
31-03-2020,60.375
31-03-2020,316.75
31-03-2020,3.555
31-03-2020,6.38
31-03-2020,20.089
31-03-2020,7.969
31-03-2020,15.615
31-03-2020,18.681
31-03-2020,12.715
31-03-2020,3.959
31-03-2020,23.873
31-03-2020,40.833
31-03-2020,189
31-03-2020,15.816
31-03-2020,11.464
31-03-2020,36.96
31-03-2020,14.812
31-03-2020,23.625
31-03-2020,26.348
31-03-2020,15.645
31-03-2020,26.792
31-03-2020,51.149
31-03-2020,4.552
31-03-2020,8.537
31-03-2020,15.372
31-03-2020,5.554
31-03-2020,12.158
31-03-2020,24.988
31-03-2020,9.775
31-03-2020,79.928
31-03-2020,24.5
31-03-2020,31.429
31-03-2020,26.967
31-03-2020,8.704
31-03-2020,16.849
31-03-2020,101.5
31-03-2020,77.429
31-03-2020,6.46
31-03-2020,4.844
31-03-2020,149.333
31-03-2020,3.712
31-03-2020,24.23
31-03-2020,10.502
31-03-2020,13.336
31-03-2020,4.459
31-03-2020,14.553
31-03-2020,21.836
31-03-2020,10.97
31-03-2020,56.328
31-03-2020,8.745
31-03-2020,152.843
31-03-2020,48.536
31-03-2020,10.205
31-03-2020,4.7
31-03-2020,32.297
31-03-2020,23.835
31-03-2020,27.644
31-03-2020,80.813
31-03-2020,45.043
31-03-2020,7.104
31-03-2020,5.793
31-03-2020,54.423
31-03-2020,23.557
31-03-2020,22.75
31-03-2020,14.753
31-03-2020,161.949
31-03-2020,7.261
31-03-2020,6.05
31-03-2020,423.405
31-03-2020,13.125
01-04-2020,33.183
01-04-2020,4.787
01-04-2020,40.774
01-04-2020,82.25
01-04-2020,105.592
01-04-2020,3.541
01-04-2020,5.735
01-04-2020,16.595
01-04-2020,14.983
01-04-2020,8.371
01-04-2020,17.754
01-04-2020,18.279
01-04-2020,12.913
01-04-2020,3.223
01-04-2020,23.997
01-04-2020,35
01-04-2020,15.975
01-04-2020,10.655
01-04-2020,52.818
01-04-2020,12.002
01-04-2020,18.941
01-04-2020,28.07
01-04-2020,17.076
01-04-2020,23.272
01-04-2020,50.945
01-04-2020,4.007
01-04-2020,8.116
01-04-2020,16.633
01-04-2020,5.926
01-04-2020,14.824
01-04-2020,30.284
01-04-2020,14.461
01-04-2020,82.257
01-04-2020,33.765
01-04-2020,29.915
01-04-2020,28.086
01-04-2020,9.238
01-04-2020,17.5
01-04-2020,84
01-04-2020,75.091
01-04-2020,6.161
01-04-2020,5.262
01-04-2020,227.5
01-04-2020,3.783
01-04-2020,30.445
01-04-2020,10.673
01-04-2020,10.38
01-04-2020,4.183
01-04-2020,18.594
01-04-2020,20.96
01-04-2020,10.041
01-04-2020,49.275
01-04-2020,8.189
01-04-2020,183.904
01-04-2020,57.319
01-04-2020,10.146
01-04-2020,4.935
01-04-2020,34.824
01-04-2020,22.635
01-04-2020,33.03
01-04-2020,94.516
01-04-2020,56.35
01-04-2020,6.7
01-04-2020,5.717
01-04-2020,57.651
01-04-2020,26.877
01-04-2020,24.062
01-04-2020,13.577
01-04-2020,187.082
01-04-2020,6.675
01-04-2020,5.493
01-04-2020,407.68
01-04-2020,15.531
02-04-2020,35.971
02-04-2020,11.652
02-04-2020,47.413
02-04-2020,72.333
02-04-2020,121.227
02-04-2020,3.606
02-04-2020,6.333
02-04-2020,18.046
02-04-2020,13.237
02-04-2020,7.604
02-04-2020,20.052
02-04-2020,19.133
02-04-2020,14.845
02-04-2020,2.77
02-04-2020,27.813
02-04-2020,28.824
02-04-2020,80.5
02-04-2020,17.587
02-04-2020,10.49
02-04-2020,45.969
02-04-2020,12.383
02-04-2020,16.545
02-04-2020,25.904
02-04-2020,17.768
02-04-2020,16.362
02-04-2020,37.436
02-04-2020,3.662
02-04-2020,7.472
02-04-2020,16.57
02-04-2020,6.084
02-04-2020,14.368
02-04-2020,27.931
02-04-2020,10.262
02-04-2020,83.569
02-04-2020,31.25
02-04-2020,27.658
02-04-2020,36.277
02-04-2020,6.808
02-04-2020,18.539
02-04-2020,81.667
02-04-2020,74.983
02-04-2020,5.697
02-04-2020,5.629
02-04-2020,213.5
02-04-2020,3.781
02-04-2020,34.529
02-04-2020,11.691
02-04-2020,18.209
02-04-2020,4.235
02-04-2020,22.75
02-04-2020,21.033
02-04-2020,10.195
02-04-2020,42.211
02-04-2020,8.036
02-04-2020,165.925
02-04-2020,58.1
02-04-2020,9.846
02-04-2020,4.688
02-04-2020,33.022
02-04-2020,24.131
02-04-2020,40.978
02-04-2020,86.105
02-04-2020,30.39
02-04-2020,6.345
02-04-2020,5.566
02-04-2020,57.75
02-04-2020,25.994
02-04-2020,33.385
02-04-2020,16.692
02-04-2020,188.811
02-04-2020,6.303
02-04-2020,5.102
02-04-2020,434.175
02-04-2020,27.417
03-04-2020,39.279
03-04-2020,14.34
03-04-2020,41.508
03-04-2020,183.75
03-04-2020,50.583
03-04-2020,3.751
03-04-2020,8.676
03-04-2020,17.161
03-04-2020,10.023
03-04-2020,8.669
03-04-2020,23.108
03-04-2020,21.752
03-04-2020,16.593
03-04-2020,2.676
03-04-2020,33.644
03-04-2020,29.647
03-04-2020,59.5
03-04-2020,17.212
03-04-2020,10.558
03-04-2020,89.542
03-04-2020,14.405
03-04-2020,14.636
03-04-2020,26.288
03-04-2020,17.412
03-04-2020,26.353
03-04-2020,35.51
03-04-2020,3.488
03-04-2020,6.397
03-04-2020,16.165
03-04-2020,6.506
03-04-2020,15
03-04-2020,22.196
03-04-2020,9.927
03-04-2020,105.263
03-04-2020,25.253
03-04-2020,30.355
03-04-2020,36.96
03-04-2020,6.621
03-04-2020,14.09
03-04-2020,93.333
03-04-2020,74.82
03-04-2020,5.418
03-04-2020,4.947
03-04-2020,252
03-04-2020,3.833
03-04-2020,42.452
03-04-2020,11.643
03-04-2020,18.005
03-04-2020,4.335
03-04-2020,28
03-04-2020,19.056
03-04-2020,10.045
03-04-2020,33.915
03-04-2020,8.311
03-04-2020,146.318
03-04-2020,56.754
03-04-2020,10.111
03-04-2020,5.132
03-04-2020,36.085
03-04-2020,22.969
03-04-2020,40.796
03-04-2020,85.784
03-04-2020,33.333
03-04-2020,6.224
03-04-2020,5.382
03-04-2020,69.195
03-04-2020,24.637
03-04-2020,46.667
03-04-2020,13.181
03-04-2020,6.473
03-04-2020,163.219
03-04-2020,6.039
03-04-2020,4.88
03-04-2020,497.096
03-04-2020,24.64
04-04-2020,38.416
04-04-2020,16.035
04-04-2020,46.034
04-04-2020,133
04-04-2020,35.027
04-04-2020,3.841
04-04-2020,8.831
04-04-2020,15.875
04-04-2020,10.331
04-04-2020,9.371
04-04-2020,25.074
04-04-2020,18.068
04-04-2020,21.286
04-04-2020,15.984
04-04-2020,2.856
04-04-2020,28.798
04-04-2020,28.737
04-04-2020,16
04-04-2020,19.766
04-04-2020,10.798
04-04-2020,103.765
04-04-2020,13.859
04-04-2020,15.556
04-04-2020,27.227
04-04-2020,20.911
04-04-2020,24.095
04-04-2020,27.6
04-04-2020,2.353
04-04-2020,5.868
04-04-2020,13.336
04-04-2020,6.832
04-04-2020,12.963
04-04-2020,21.039
04-04-2020,10.042
04-04-2020,108.356
04-04-2020,24.769
04-04-2020,31.122
04-04-2020,35.051
04-04-2020,6.798
04-04-2020,9.777
04-04-2020,121.8
04-04-2020,73.333
04-04-2020,5.223
04-04-2020,6.46
04-04-2020,46.667
04-04-2020,214.667
04-04-2020,3.999
04-04-2020,48.194
04-04-2020,12.477
04-04-2020,18.786
04-04-2020,3.938
04-04-2020,20.825
04-04-2020,17.166
04-04-2020,10.201
04-04-2020,39.721
04-04-2020,8.688
04-04-2020,139.132
04-04-2020,65.787
04-04-2020,11.216
04-04-2020,4.232
04-04-2020,51.755
04-04-2020,23.225
04-04-2020,65.591
04-04-2020,90.938
04-04-2020,35.311
04-04-2020,5.914
04-04-2020,5.573
04-04-2020,72.227
04-04-2020,22.289
04-04-2020,53.667
04-04-2020,16.855
04-04-2020,6.958
04-04-2020,168.236
04-04-2020,5.714
04-04-2020,5.272
04-04-2020,16.053
04-04-2020,556.449
04-04-2020,24.348
05-04-2020,45.735
05-04-2020,17.835
05-04-2020,58.084
05-04-2020,103.409
05-04-2020,31.663
05-04-2020,3.955
05-04-2020,9.395
05-04-2020,13.46
05-04-2020,10.453
05-04-2020,10.552
05-04-2020,30.527
05-04-2020,18.166
05-04-2020,23.573
05-04-2020,15.067
05-04-2020,2.95
05-04-2020,29.537
05-04-2020,47.091
05-04-2020,20
05-04-2020,19.155
05-04-2020,10.426
05-04-2020,96.658
05-04-2020,16.837
05-04-2020,11.667
05-04-2020,28
05-04-2020,25.101
05-04-2020,23.002
05-04-2020,23.382
05-04-2020,3.691
05-04-2020,6.325
05-04-2020,13.729
05-04-2020,7.383
05-04-2020,16.739
05-04-2020,20.831
05-04-2020,10.061
05-04-2020,135.091
05-04-2020,30.784
05-04-2020,33.696
05-04-2020,40.366
05-04-2020,7.928
05-04-2020,11.352
05-04-2020,198.333
05-04-2020,70.984
05-04-2020,5.102
05-04-2020,4.592
05-04-2020,73.5
05-04-2020,728
05-04-2020,4.239
05-04-2020,53.578
05-04-2020,12.117
05-04-2020,20.274
05-04-2020,3.99
05-04-2020,20.533
05-04-2020,19.093
05-04-2020,11.018
05-04-2020,22.962
05-04-2020,7.943
05-04-2020,119.664
05-04-2020,53.167
05-04-2020,10.461
05-04-2020,5.078
05-04-2020,49.199
05-04-2020,24.133
05-04-2020,53.467
05-04-2020,99.616
05-04-2020,40.409
05-04-2020,5.713
05-04-2020,5.709
05-04-2020,80.412
05-04-2020,21.689
05-04-2020,71.077
05-04-2020,16.873
05-04-2020,7.017
05-04-2020,186.853
05-04-2020,5.435
05-04-2020,5.076
05-04-2020,15.87
05-04-2020,724.434
05-04-2020,51.545
06-04-2020,47.932
06-04-2020,19.507
06-04-2020,75.425
06-04-2020,71.795
06-04-2020,21.283
06-04-2020,4.142
06-04-2020,9.816
06-04-2020,12.023
06-04-2020,9.765
06-04-2020,10.791
06-04-2020,32.602
06-04-2020,20.728
06-04-2020,24.982
06-04-2020,16.014
06-04-2020,2.892
06-04-2020,28.117
06-04-2020,42
06-04-2020,17.111
06-04-2020,19.193
06-04-2020,10.614
06-04-2020,113.806
06-04-2020,17.675
06-04-2020,9.882
06-04-2020,30.239
06-04-2020,23.794
06-04-2020,21.112
06-04-2020,18.692
06-04-2020,4.988
06-04-2020,7.438
06-04-2020,14.534
06-04-2020,7.818
06-04-2020,16.625
06-04-2020,19.872
06-04-2020,9.623
06-04-2020,129.032
06-04-2020,32.06
06-04-2020,45.522
06-04-2020,48.037
06-04-2020,8.311
06-04-2020,10.562
06-04-2020,13.636
06-04-2020,385
06-04-2020,63.092
06-04-2020,5.054
06-04-2020,4.339
06-04-2020,70
06-04-2020,224
06-04-2020,4.367
06-04-2020,63.058
06-04-2020,13.349
06-04-2020,13.42
06-04-2020,3.721
06-04-2020,20.857
06-04-2020,17.347
06-04-2020,11.328
06-04-2020,18.611
06-04-2020,8.5
06-04-2020,109.082
06-04-2020,44.84
06-04-2020,11.725
06-04-2020,4.685
06-04-2020,63.235
06-04-2020,26.139
06-04-2020,52.509
06-04-2020,105.697
06-04-2020,43.826
06-04-2020,5.706
06-04-2020,5.908
06-04-2020,126.737
06-04-2020,25.981
06-04-2020,71.5
06-04-2020,17.029
06-04-2020,7.051
06-04-2020,186.265
06-04-2020,5.343
06-04-2020,5.072
06-04-2020,17.5
06-04-2020,914.167
06-04-2020,50.4
07-04-2020,58.197
07-04-2020,23.474
07-04-2020,67.154
07-04-2020,49
07-04-2020,20.165
07-04-2020,4.169
07-04-2020,10.379
07-04-2020,11.59
07-04-2020,9.29
07-04-2020,12.282
07-04-2020,36.906
07-04-2020,23.889
07-04-2020,24.962
07-04-2020,16.535
07-04-2020,2.862
07-04-2020,28.214
07-04-2020,60
07-04-2020,18.667
07-04-2020,16.969
07-04-2020,10.729
07-04-2020,52.267
07-04-2020,21.825
07-04-2020,9.579
07-04-2020,29.529
07-04-2020,24.015
07-04-2020,22.972
07-04-2020,17.666
07-04-2020,6.285
07-04-2020,7.536
07-04-2020,13.49
07-04-2020,8.065
07-04-2020,20
07-04-2020,19.559
07-04-2020,11.681
07-04-2020,69.168
07-04-2020,33.963
07-04-2020,46.807
07-04-2020,46.173
07-04-2020,8.4
07-04-2020,8.277
07-04-2020,17.329
07-04-2020,437.5
07-04-2020,60.694
07-04-2020,4.741
07-04-2020,4.493
07-04-2020,80.5
07-04-2020,266
07-04-2020,4.525
07-04-2020,85.939
07-04-2020,13.116
07-04-2020,11.699
07-04-2020,3.647
07-04-2020,23.771
07-04-2020,17.301
07-04-2020,11.807
07-04-2020,17.091
07-04-2020,8.989
07-04-2020,111.764
07-04-2020,47.528
07-04-2020,14.875
07-04-2020,4.284
07-04-2020,53.455
07-04-2020,26.779
07-04-2020,55.183
07-04-2020,115.558
07-04-2020,37.052
07-04-2020,5.693
07-04-2020,6.426
07-04-2020,119.209
07-04-2020,39.278
07-04-2020,44.333
07-04-2020,18.408
07-04-2020,6.729
07-04-2020,188.824
07-04-2020,4.025
07-04-2020,5.294
07-04-2020,5.044
07-04-2020,21.966
07-04-2020,1127.933
07-04-2020,141.75
08-04-2020,57.082
08-04-2020,26.4
08-04-2020,71.75
08-04-2020,40.451
08-04-2020,19.746
08-04-2020,4.454
08-04-2020,10.905
08-04-2020,11.237
08-04-2020,9.399
08-04-2020,13.123
08-04-2020,35.167
08-04-2020,26.25
08-04-2020,27.967
08-04-2020,16.672
08-04-2020,3.702
08-04-2020,28.572
08-04-2020,52.37
08-04-2020,18.2
08-04-2020,17.667
08-04-2020,11.05
08-04-2020,52.267
08-04-2020,29.297
08-04-2020,12
08-04-2020,28.492
08-04-2020,25.92
08-04-2020,21.949
08-04-2020,14.748
08-04-2020,6.439
08-04-2020,8.169
08-04-2020,13.076
08-04-2020,8.918
08-04-2020,17.64
08-04-2020,17.734
08-04-2020,11.715
08-04-2020,65.808
08-04-2020,31.779
08-04-2020,54.833
08-04-2020,51.098
08-04-2020,8.75
08-04-2020,9.1
08-04-2020,18.743
08-04-2020,1022
08-04-2020,43.75
08-04-2020,140
08-04-2020,4.625
08-04-2020,4.247
08-04-2020,91
08-04-2020,16.8
08-04-2020,304.5
08-04-2020,4.771
08-04-2020,79.13
08-04-2020,12.992
08-04-2020,13.563
08-04-2020,4.162
08-04-2020,28
08-04-2020,17.14
08-04-2020,13.125
08-04-2020,13.835
08-04-2020,9.485
08-04-2020,90.837
08-04-2020,40.472
08-04-2020,13.887
08-04-2020,4.131
08-04-2020,50.83
08-04-2020,28.871
08-04-2020,49.194
08-04-2020,105.656
08-04-2020,36.556
08-04-2020,5.835
08-04-2020,6.523
08-04-2020,159.315
08-04-2020,34.639
08-04-2020,36.581
08-04-2020,21.179
08-04-2020,6.85
08-04-2020,252
08-04-2020,181.151
08-04-2020,4.039
08-04-2020,5.22
08-04-2020,5.128
08-04-2020,23.736
08-04-2020,1256.41
08-04-2020,145.25
09-04-2020,64.861
09-04-2020,15.101
09-04-2020,72.646
09-04-2020,33.848
09-04-2020,16.849
09-04-2020,4.635
09-04-2020,7.248
09-04-2020,10.5
09-04-2020,10.986
09-04-2020,14.018
09-04-2020,32.143
09-04-2020,32.519
09-04-2020,28.613
09-04-2020,14.671
09-04-2020,4.52
09-04-2020,25.983
09-04-2020,63.269
09-04-2020,22.75
09-04-2020,15.89
09-04-2020,11.311
09-04-2020,59.797
09-04-2020,29.059
09-04-2020,12.293
09-04-2020,28.922
09-04-2020,30.121
09-04-2020,25.725
09-04-2020,14.858
09-04-2020,7.547
09-04-2020,8.543
09-04-2020,13.682
09-04-2020,9.434
09-04-2020,24.316
09-04-2020,16.805
09-04-2020,11.535
09-04-2020,58.827
09-04-2020,33
09-04-2020,65.832
09-04-2020,21.636
09-04-2020,51.918
09-04-2020,9.027
09-04-2020,9.342
09-04-2020,21.277
09-04-2020,51.081
09-04-2020,224
09-04-2020,4.276
09-04-2020,4.441
09-04-2020,26
09-04-2020,25.667
09-04-2020,427
09-04-2020,5.009
09-04-2020,93.706
09-04-2020,12.028
09-04-2020,12.011
09-04-2020,3.723
09-04-2020,25.327
09-04-2020,17.509
09-04-2020,14.021
09-04-2020,12.279
09-04-2020,10.133
09-04-2020,87.821
09-04-2020,40.423
09-04-2020,17.241
09-04-2020,4.568
09-04-2020,42.298
09-04-2020,28.504
09-04-2020,44.966
09-04-2020,146.186
09-04-2020,50.826
09-04-2020,5.479
09-04-2020,6.836
09-04-2020,233.975
09-04-2020,39.09
09-04-2020,34.382
09-04-2020,21.581
09-04-2020,6.688
09-04-2020,224.778
09-04-2020,177.387
09-04-2020,4.029
09-04-2020,5.128
09-04-2020,5.219
09-04-2020,28.165
09-04-2020,2164.909
09-04-2020,151.667
10-04-2020,70.83
10-04-2020,17.178
10-04-2020,80.672
10-04-2020,21.051
10-04-2020,15.261
10-04-2020,4.473
10-04-2020,7.824
10-04-2020,10.16
10-04-2020,11.162
10-04-2020,13.54
10-04-2020,28.223
10-04-2020,32.947
10-04-2020,27.824
10-04-2020,13.063
10-04-2020,4.053
10-04-2020,30.327
10-04-2020,74.407
10-04-2020,22.75
10-04-2020,16.685
10-04-2020,11.477
10-04-2020,107.937
10-04-2020,29.46
10-04-2020,5.937
10-04-2020,21.481
10-04-2020,33.426
10-04-2020,22.4
10-04-2020,15.626
10-04-2020,7.871
10-04-2020,8.134
10-04-2020,13.237
10-04-2020,10.112
10-04-2020,28.875
10-04-2020,16.918
10-04-2020,10.741
10-04-2020,45.214
10-04-2020,47.014
10-04-2020,64.55
10-04-2020,18.308
10-04-2020,57.578
10-04-2020,9.441
10-04-2020,8.291
10-04-2020,39.2
10-04-2020,25.621
10-04-2020,43.775
10-04-2020,308
10-04-2020,4.18
10-04-2020,5.003
10-04-2020,31
10-04-2020,62
10-04-2020,25.667
10-04-2020,554.75
10-04-2020,5.115
10-04-2020,92.872
10-04-2020,11.406
10-04-2020,10.782
10-04-2020,3.76
10-04-2020,27.865
10-04-2020,8.659
10-04-2020,19.536
10-04-2020,14.082
10-04-2020,11.861
10-04-2020,9.648
10-04-2020,82.764
10-04-2020,34.536
10-04-2020,17.691
10-04-2020,5.002
10-04-2020,44.418
10-04-2020,31.577
10-04-2020,48.021
10-04-2020,163.363
10-04-2020,57.833
10-04-2020,5.306
10-04-2020,6.795
10-04-2020,245
10-04-2020,44.318
10-04-2020,31.5
10-04-2020,25.282
10-04-2020,6.854
10-04-2020,266
10-04-2020,177.03
10-04-2020,3.308
10-04-2020,5.053
10-04-2020,5.188
10-04-2020,36.608
10-04-2020,2224.333
11-04-2020,91.254
11-04-2020,18.104
11-04-2020,60.417
11-04-2020,18.57
11-04-2020,13.618
11-04-2020,4.465
11-04-2020,8.891
11-04-2020,9.64
11-04-2020,10.044
11-04-2020,14.084
11-04-2020,29.329
11-04-2020,35
11-04-2020,30.261
11-04-2020,13.535
11-04-2020,3.617
11-04-2020,34.057
11-04-2020,75.6
11-04-2020,43.75
11-04-2020,14.067
11-04-2020,12.052
11-04-2020,164.035
11-04-2020,35.211
11-04-2020,8.287
11-04-2020,19.837
11-04-2020,31.691
11-04-2020,21.875
11-04-2020,16.276
11-04-2020,7.729
11-04-2020,8.9
11-04-2020,16.621
11-04-2020,11.036
11-04-2020,38.5
11-04-2020,15.913
11-04-2020,10.427
11-04-2020,53.439
11-04-2020,53.701
11-04-2020,70.706
11-04-2020,17.231
11-04-2020,74.974
11-04-2020,8.867
11-04-2020,9.715
11-04-2020,31.5
11-04-2020,30.577
11-04-2020,44.459
11-04-2020,357
11-04-2020,4.054
11-04-2020,4.9
11-04-2020,20.3
11-04-2020,75.25
11-04-2020,35
11-04-2020,968.333
11-04-2020,5.092
11-04-2020,103.109
11-04-2020,13.52
11-04-2020,10.779
11-04-2020,3.922
11-04-2020,40.297
11-04-2020,10.765
11-04-2020,22.029
11-04-2020,12.416
11-04-2020,10.108
11-04-2020,10.148
11-04-2020,74.89
11-04-2020,28.107
11-04-2020,16.776
11-04-2020,6.136
11-04-2020,46.306
11-04-2020,31.345
11-04-2020,42.408
11-04-2020,215.619
11-04-2020,54.935
11-04-2020,5.258
11-04-2020,6.72
11-04-2020,410.76
11-04-2020,50.374
11-04-2020,30.139
11-04-2020,21.681
11-04-2020,6.856
11-04-2020,432.6
11-04-2020,157.279
11-04-2020,3.361
11-04-2020,5.276
11-04-2020,4.729
11-04-2020,40.693
11-04-2020,2457.778
11-04-2020,546
12-04-2020,94.326
12-04-2020,17.865
12-04-2020,55.642
12-04-2020,18.485
12-04-2020,13.973
12-04-2020,4.728
12-04-2020,8.273
12-04-2020,10.342
12-04-2020,10.961
12-04-2020,13.571
12-04-2020,30.024
12-04-2020,36.732
12-04-2020,31.539
12-04-2020,14.507
12-04-2020,3.882
12-04-2020,33.752
12-04-2020,65.258
12-04-2020,33.25
12-04-2020,15.813
12-04-2020,13.217
12-04-2020,163.021
12-04-2020,41.194
12-04-2020,8.217
12-04-2020,18.146
12-04-2020,27.974
12-04-2020,21.319
12-04-2020,16.507
12-04-2020,9.916
12-04-2020,5.152
12-04-2020,8.523
12-04-2020,18.619
12-04-2020,11.532
12-04-2020,33
12-04-2020,14.389
12-04-2020,9.416
12-04-2020,44.717
12-04-2020,59.015
12-04-2020,62.248
12-04-2020,31
12-04-2020,57.961
12-04-2020,9.381
12-04-2020,10.058
12-04-2020,25.375
12-04-2020,32.426
12-04-2020,44.452
12-04-2020,406
12-04-2020,3.924
12-04-2020,6.005
12-04-2020,31.5
12-04-2020,84
12-04-2020,31.5
12-04-2020,1180.667
12-04-2020,5.004
12-04-2020,116.192
12-04-2020,17.448
12-04-2020,11.298
12-04-2020,3.654
12-04-2020,51.567
12-04-2020,9.561
12-04-2020,20.979
12-04-2020,12.42
12-04-2020,9.51
12-04-2020,9.971
12-04-2020,67.954
12-04-2020,27.086
12-04-2020,16.729
12-04-2020,6.239
12-04-2020,48.864
12-04-2020,33.905
12-04-2020,52.397
12-04-2020,215.167
12-04-2020,70.175
12-04-2020,5.558
12-04-2020,7.059
12-04-2020,455.636
12-04-2020,69.194
12-04-2020,34.8
12-04-2020,21.811
12-04-2020,6.895
12-04-2020,439.6
12-04-2020,131.495
12-04-2020,3.477
12-04-2020,5.296
12-04-2020,4.936
12-04-2020,56.556
12-04-2020,1972.667
12-04-2020,560
13-04-2020,102.893
13-04-2020,18.994
13-04-2020,45.05
13-04-2020,16.377
13-04-2020,13.903
13-04-2020,4.865
13-04-2020,8
13-04-2020,11.35
13-04-2020,11.003
13-04-2020,15.139
13-04-2020,30.206
13-04-2020,38.219
13-04-2020,29.83
13-04-2020,12.976
13-04-2020,3.786
13-04-2020,45.17
13-04-2020,75
13-04-2020,70
13-04-2020,14.448
13-04-2020,13.513
13-04-2020,99.074
13-04-2020,45.491
13-04-2020,8.953
13-04-2020,17.559
13-04-2020,34.186
13-04-2020,22.908
13-04-2020,18.832
13-04-2020,8.096
13-04-2020,5.586
13-04-2020,8.619
13-04-2020,19.958
13-04-2020,11.861
13-04-2020,33
13-04-2020,14.222
13-04-2020,9.033
